Code Domaine,Domaine,Code Pays,Pays,Code Élément,Élément,Code Produit,Produit,Code Année,Année,Unité,Valeur,Symbole,Description du Symbole
"FBS","Bilans Alimentaires","121","Liban","5142","Nourriture","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","52","S","Données standardisées"
"FBS","Bilans Alimentaires","121","Liban","5142","Nourriture","2513","Orge","2013","2013","Milliers de tonnes","6","S","Données standardisées"
"FBS","Bilans Alimentaires","121","Liban","5142","Nourriture","2514","Maïs","2013","2013","Milliers de tonnes","2","S","Données standardisées"
"FBS","Bilans Alimentaires","121","Liban","5142","Nourriture","2515","Seigle","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","121","Liban","5142","Nourriture","2516","Avoine","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","121","Liban","5142","Nourriture","2520","Céréales, Autres","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","123","Libéria","5142","Nourriture","2511","Blé","2013","2013","Milliers de tonnes","47","S","Données standardisées"
"FBS","Bilans Alimentaires","123","Libéria","5142","Nourriture","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","407","S","Données standardisées"
"FBS","Bilans Alimentaires","123","Libéria","5142","Nourriture","2513","Orge","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","123","Libéria","5142","Nourriture","2514","Maïs","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","123","Libéria","5142","Nourriture","2516","Avoine","2013","2013","Milliers de tonnes","1","S","Données standardisées"
"FBS","Bilans Alimentaires","123","Libéria","5142","Nourriture","2520","Céréales, Autres","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","126","Lituanie","5142","Nourriture","2511","Blé","2013","2013","Milliers de tonnes","367","S","Données standardisées"
"FBS","Bilans Alimentaires","126","Lituanie","5142","Nourriture","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","9","S","Données standardisées"
"FBS","Bilans Alimentaires","126","Lituanie","5142","Nourriture","2513","Orge","2013","2013","Milliers de tonnes","24","S","Données standardisées"
"FBS","Bilans Alimentaires","126","Lituanie","5142","Nourriture","2514","Maïs","2013","2013","Milliers de tonnes","2","S","Données standardisées"
"FBS","Bilans Alimentaires","126","Lituanie","5142","Nourriture","2515","Seigle","2013","2013","Milliers de tonnes","43","S","Données standardisées"
"FBS","Bilans Alimentaires","126","Lituanie","5142","Nourriture","2516","Avoine","2013","2013","Milliers de tonnes","9","S","Données standardisées"
"FBS","Bilans Alimentaires","126","Lituanie","5142","Nourriture","2520","Céréales, Autres","2013","2013","Milliers de tonnes","2","S","Données standardisées"
"FBS","Bilans Alimentaires","256","Luxembourg","5142","Nourriture","2511","Blé","2013","2013","Milliers de tonnes","55","S","Données standardisées"
"FBS","Bilans Alimentaires","256","Luxembourg","5142","Nourriture","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","2","S","Données standardisées"
"FBS","Bilans Alimentaires","256","Luxembourg","5142","Nourriture","2513","Orge","2013","2013","Milliers de tonnes","1","S","Données standardisées"
"FBS","Bilans Alimentaires","256","Luxembourg","5142","Nourriture","2514","Maïs","2013","2013","Milliers de tonnes","2","S","Données standardisées"
"FBS","Bilans Alimentaires","256","Luxembourg","5142","Nourriture","2515","Seigle","2013","2013","Milliers de tonnes","1","S","Données standardisées"
"FBS","Bilans Alimentaires","256","Luxembourg","5142","Nourriture","2516","Avoine","2013","2013","Milliers de tonnes","1","S","Données standardisées"
"FBS","Bilans Alimentaires","256","Luxembourg","5142","Nourriture","2520","Céréales, Autres","2013","2013","Milliers de tonnes","3","S","Données standardisées"
"FBS","Bilans Alimentaires","129","Madagascar","5142","Nourriture","2511","Blé","2013","2013","Milliers de tonnes","206","S","Données standardisées"
"FBS","Bilans Alimentaires","129","Madagascar","5142","Nourriture","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","2350","S","Données standardisées"
"FBS","Bilans Alimentaires","129","Madagascar","5142","Nourriture","2513","Orge","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","129","Madagascar","5142","Nourriture","2514","Maïs","2013","2013","Milliers de tonnes","412","S","Données standardisées"
"FBS","Bilans Alimentaires","129","Madagascar","5142","Nourriture","2515","Seigle","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","129","Madagascar","5142","Nourriture","2516","Avoine","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","129","Madagascar","5142","Nourriture","2518","Sorgho","2013","2013","Milliers de tonnes","2","S","Données standardisées"
"FBS","Bilans Alimentaires","129","Madagascar","5142","Nourriture","2520","Céréales, Autres","2013","2013","Milliers de tonnes","1","S","Données standardisées"
"FBS","Bilans Alimentaires","131","Malaisie","5142","Nourriture","2511","Blé","2013","2013","Milliers de tonnes","1517","S","Données standardisées"
"FBS","Bilans Alimentaires","131","Malaisie","5142","Nourriture","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","2415","S","Données standardisées"
"FBS","Bilans Alimentaires","131","Malaisie","5142","Nourriture","2513","Orge","2013","2013","Milliers de tonnes","1","S","Données standardisées"
"FBS","Bilans Alimentaires","131","Malaisie","5142","Nourriture","2514","Maïs","2013","2013","Milliers de tonnes","470","S","Données standardisées"
"FBS","Bilans Alimentaires","131","Malaisie","5142","Nourriture","2515","Seigle","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","131","Malaisie","5142","Nourriture","2516","Avoine","2013","2013","Milliers de tonnes","26","S","Données standardisées"
"FBS","Bilans Alimentaires","131","Malaisie","5142","Nourriture","2520","Céréales, Autres","2013","2013","Milliers de tonnes","32","S","Données standardisées"
"FBS","Bilans Alimentaires","130","Malawi","5142","Nourriture","2511","Blé","2013","2013","Milliers de tonnes","193","S","Données standardisées"
"FBS","Bilans Alimentaires","130","Malawi","5142","Nourriture","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","78","S","Données standardisées"
"FBS","Bilans Alimentaires","130","Malawi","5142","Nourriture","2513","Orge","2013","2013","Milliers de tonnes","1","S","Données standardisées"
"FBS","Bilans Alimentaires","130","Malawi","5142","Nourriture","2514","Maïs","2013","2013","Milliers de tonnes","2115","S","Données standardisées"
"FBS","Bilans Alimentaires","130","Malawi","5142","Nourriture","2515","Seigle","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","130","Malawi","5142","Nourriture","2516","Avoine","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","130","Malawi","5142","Nourriture","2517","Millet","2013","2013","Milliers de tonnes","37","S","Données standardisées"
"FBS","Bilans Alimentaires","130","Malawi","5142","Nourriture","2518","Sorgho","2013","2013","Milliers de tonnes","36","S","Données standardisées"
"FBS","Bilans Alimentaires","130","Malawi","5142","Nourriture","2520","Céréales, Autres","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","132","Maldives","5142","Nourriture","2511","Blé","2013","2013","Milliers de tonnes","27","S","Données standardisées"
"FBS","Bilans Alimentaires","132","Maldives","5142","Nourriture","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","18","S","Données standardisées"
"FBS","Bilans Alimentaires","132","Maldives","5142","Nourriture","2513","Orge","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","132","Maldives","5142","Nourriture","2514","Maïs","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","132","Maldives","5142","Nourriture","2516","Avoine","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","132","Maldives","5142","Nourriture","2517","Millet","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","132","Maldives","5142","Nourriture","2520","Céréales, Autres","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","133","Mali","5142","Nourriture","2511","Blé","2013","2013","Milliers de tonnes","191","S","Données standardisées"
"FBS","Bilans Alimentaires","133","Mali","5142","Nourriture","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","872","S","Données standardisées"
"FBS","Bilans Alimentaires","133","Mali","5142","Nourriture","2513","Orge","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","133","Mali","5142","Nourriture","2514","Maïs","2013","2013","Milliers de tonnes","582","S","Données standardisées"
"FBS","Bilans Alimentaires","133","Mali","5142","Nourriture","2515","Seigle","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","133","Mali","5142","Nourriture","2516","Avoine","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","133","Mali","5142","Nourriture","2517","Millet","2013","2013","Milliers de tonnes","865","S","Données standardisées"
"FBS","Bilans Alimentaires","133","Mali","5142","Nourriture","2518","Sorgho","2013","2013","Milliers de tonnes","760","S","Données standardisées"
"FBS","Bilans Alimentaires","133","Mali","5142","Nourriture","2520","Céréales, Autres","2013","2013","Milliers de tonnes","18","S","Données standardisées"
"FBS","Bilans Alimentaires","134","Malte","5142","Nourriture","2511","Blé","2013","2013","Milliers de tonnes","60","S","Données standardisées"
"FBS","Bilans Alimentaires","134","Malte","5142","Nourriture","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","2","S","Données standardisées"
"FBS","Bilans Alimentaires","134","Malte","5142","Nourriture","2513","Orge","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","134","Malte","5142","Nourriture","2514","Maïs","2013","2013","Milliers de tonnes","2","S","Données standardisées"
"FBS","Bilans Alimentaires","134","Malte","5142","Nourriture","2515","Seigle","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","134","Malte","5142","Nourriture","2516","Avoine","2013","2013","Milliers de tonnes","1","S","Données standardisées"
"FBS","Bilans Alimentaires","134","Malte","5142","Nourriture","2520","Céréales, Autres","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","143","Maroc","5142","Nourriture","2511","Blé","2013","2013","Milliers de tonnes","5932","S","Données standardisées"
"FBS","Bilans Alimentaires","143","Maroc","5142","Nourriture","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","36","S","Données standardisées"
"FBS","Bilans Alimentaires","143","Maroc","5142","Nourriture","2513","Orge","2013","2013","Milliers de tonnes","1330","S","Données standardisées"
"FBS","Bilans Alimentaires","143","Maroc","5142","Nourriture","2514","Maïs","2013","2013","Milliers de tonnes","1192","S","Données standardisées"
"FBS","Bilans Alimentaires","143","Maroc","5142","Nourriture","2515","Seigle","2013","2013","Milliers de tonnes","2","S","Données standardisées"
"FBS","Bilans Alimentaires","143","Maroc","5142","Nourriture","2516","Avoine","2013","2013","Milliers de tonnes","4","S","Données standardisées"
"FBS","Bilans Alimentaires","143","Maroc","5142","Nourriture","2517","Millet","2013","2013","Milliers de tonnes","6","S","Données standardisées"
"FBS","Bilans Alimentaires","143","Maroc","5142","Nourriture","2518","Sorgho","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","143","Maroc","5142","Nourriture","2520","Céréales, Autres","2013","2013","Milliers de tonnes","1","S","Données standardisées"
"FBS","Bilans Alimentaires","137","Maurice","5142","Nourriture","2511","Blé","2013","2013","Milliers de tonnes","142","S","Données standardisées"
"FBS","Bilans Alimentaires","137","Maurice","5142","Nourriture","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","57","S","Données standardisées"
"FBS","Bilans Alimentaires","137","Maurice","5142","Nourriture","2513","Orge","2013","2013","Milliers de tonnes","2","S","Données standardisées"
"FBS","Bilans Alimentaires","137","Maurice","5142","Nourriture","2514","Maïs","2013","2013","Milliers de tonnes","4","S","Données standardisées"
"FBS","Bilans Alimentaires","137","Maurice","5142","Nourriture","2516","Avoine","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","137","Maurice","5142","Nourriture","2520","Céréales, Autres","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","136","Mauritanie","5142","Nourriture","2511","Blé","2013","2013","Milliers de tonnes","392","S","Données standardisées"
"FBS","Bilans Alimentaires","136","Mauritanie","5142","Nourriture","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","188","S","Données standardisées"
"FBS","Bilans Alimentaires","136","Mauritanie","5142","Nourriture","2513","Orge","2013","2013","Milliers de tonnes","2","S","Données standardisées"
"FBS","Bilans Alimentaires","136","Mauritanie","5142","Nourriture","2514","Maïs","2013","2013","Milliers de tonnes","12","S","Données standardisées"
"FBS","Bilans Alimentaires","136","Mauritanie","5142","Nourriture","2515","Seigle","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","136","Mauritanie","5142","Nourriture","2516","Avoine","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","136","Mauritanie","5142","Nourriture","2517","Millet","2013","2013","Milliers de tonnes","2","S","Données standardisées"
"FBS","Bilans Alimentaires","136","Mauritanie","5142","Nourriture","2518","Sorgho","2013","2013","Milliers de tonnes","70","S","Données standardisées"
"FBS","Bilans Alimentaires","136","Mauritanie","5142","Nourriture","2520","Céréales, Autres","2013","2013","Milliers de tonnes","2","S","Données standardisées"
"FBS","Bilans Alimentaires","138","Mexique","5142","Nourriture","2511","Blé","2013","2013","Milliers de tonnes","4308","S","Données standardisées"
"FBS","Bilans Alimentaires","138","Mexique","5142","Nourriture","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","690","S","Données standardisées"
"FBS","Bilans Alimentaires","138","Mexique","5142","Nourriture","2513","Orge","2013","2013","Milliers de tonnes","1","S","Données standardisées"
"FBS","Bilans Alimentaires","138","Mexique","5142","Nourriture","2514","Maïs","2013","2013","Milliers de tonnes","14232","S","Données standardisées"
"FBS","Bilans Alimentaires","138","Mexique","5142","Nourriture","2515","Seigle","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","138","Mexique","5142","Nourriture","2516","Avoine","2013","2013","Milliers de tonnes","80","S","Données standardisées"
"FBS","Bilans Alimentaires","138","Mexique","5142","Nourriture","2520","Céréales, Autres","2013","2013","Milliers de tonnes","195","S","Données standardisées"
"FBS","Bilans Alimentaires","141","Mongolie","5142","Nourriture","2511","Blé","2013","2013","Milliers de tonnes","354","S","Données standardisées"
"FBS","Bilans Alimentaires","141","Mongolie","5142","Nourriture","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","22","S","Données standardisées"
"FBS","Bilans Alimentaires","141","Mongolie","5142","Nourriture","2513","Orge","2013","2013","Milliers de tonnes","7","S","Données standardisées"
"FBS","Bilans Alimentaires","141","Mongolie","5142","Nourriture","2514","Maïs","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","141","Mongolie","5142","Nourriture","2515","Seigle","2013","2013","Milliers de tonnes","1","S","Données standardisées"
"FBS","Bilans Alimentaires","141","Mongolie","5142","Nourriture","2516","Avoine","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","141","Mongolie","5142","Nourriture","2517","Millet","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","141","Mongolie","5142","Nourriture","2520","Céréales, Autres","2013","2013","Milliers de tonnes","2","S","Données standardisées"
"FBS","Bilans Alimentaires","273","Monténégro","5142","Nourriture","2511","Blé","2013","2013","Milliers de tonnes","76","S","Données standardisées"
"FBS","Bilans Alimentaires","273","Monténégro","5142","Nourriture","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","1","S","Données standardisées"
"FBS","Bilans Alimentaires","273","Monténégro","5142","Nourriture","2513","Orge","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","273","Monténégro","5142","Nourriture","2514","Maïs","2013","2013","Milliers de tonnes","3","S","Données standardisées"
"FBS","Bilans Alimentaires","273","Monténégro","5142","Nourriture","2515","Seigle","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","273","Monténégro","5142","Nourriture","2516","Avoine","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","273","Monténégro","5142","Nourriture","2517","Millet","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","273","Monténégro","5142","Nourriture","2520","Céréales, Autres","2013","2013","Milliers de tonnes","1","S","Données standardisées"
"FBS","Bilans Alimentaires","144","Mozambique","5142","Nourriture","2511","Blé","2013","2013","Milliers de tonnes","378","S","Données standardisées"
"FBS","Bilans Alimentaires","144","Mozambique","5142","Nourriture","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","605","S","Données standardisées"
"FBS","Bilans Alimentaires","144","Mozambique","5142","Nourriture","2513","Orge","2013","2013","Milliers de tonnes","1","S","Données standardisées"
"FBS","Bilans Alimentaires","144","Mozambique","5142","Nourriture","2514","Maïs","2013","2013","Milliers de tonnes","1410","S","Données standardisées"
"FBS","Bilans Alimentaires","144","Mozambique","5142","Nourriture","2515","Seigle","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","144","Mozambique","5142","Nourriture","2516","Avoine","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","144","Mozambique","5142","Nourriture","2517","Millet","2013","2013","Milliers de tonnes","44","S","Données standardisées"
"FBS","Bilans Alimentaires","144","Mozambique","5142","Nourriture","2518","Sorgho","2013","2013","Milliers de tonnes","271","S","Données standardisées"
"FBS","Bilans Alimentaires","144","Mozambique","5142","Nourriture","2520","Céréales, Autres","2013","2013","Milliers de tonnes","7","S","Données standardisées"
"FBS","Bilans Alimentaires","28","Myanmar","5142","Nourriture","2511","Blé","2013","2013","Milliers de tonnes","331","S","Données standardisées"
"FBS","Bilans Alimentaires","28","Myanmar","5142","Nourriture","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","7073","S","Données standardisées"
"FBS","Bilans Alimentaires","28","Myanmar","5142","Nourriture","2513","Orge","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","28","Myanmar","5142","Nourriture","2514","Maïs","2013","2013","Milliers de tonnes","206","S","Données standardisées"
"FBS","Bilans Alimentaires","28","Myanmar","5142","Nourriture","2517","Millet","2013","2013","Milliers de tonnes","24","S","Données standardisées"
"FBS","Bilans Alimentaires","28","Myanmar","5142","Nourriture","2518","Sorgho","2013","2013","Milliers de tonnes","78","S","Données standardisées"
"FBS","Bilans Alimentaires","28","Myanmar","5142","Nourriture","2520","Céréales, Autres","2013","2013","Milliers de tonnes","13","S","Données standardisées"
"FBS","Bilans Alimentaires","147","Namibie","5142","Nourriture","2511","Blé","2013","2013","Milliers de tonnes","84","S","Données standardisées"
"FBS","Bilans Alimentaires","147","Namibie","5142","Nourriture","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","15","S","Données standardisées"
"FBS","Bilans Alimentaires","147","Namibie","5142","Nourriture","2513","Orge","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","147","Namibie","5142","Nourriture","2514","Maïs","2013","2013","Milliers de tonnes","100","S","Données standardisées"
"FBS","Bilans Alimentaires","147","Namibie","5142","Nourriture","2515","Seigle","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","147","Namibie","5142","Nourriture","2516","Avoine","2013","2013","Milliers de tonnes","1","S","Données standardisées"
"FBS","Bilans Alimentaires","147","Namibie","5142","Nourriture","2517","Millet","2013","2013","Milliers de tonnes","34","S","Données standardisées"
"FBS","Bilans Alimentaires","147","Namibie","5142","Nourriture","2518","Sorgho","2013","2013","Milliers de tonnes","6","S","Données standardisées"
"FBS","Bilans Alimentaires","147","Namibie","5142","Nourriture","2520","Céréales, Autres","2013","2013","Milliers de tonnes","1","S","Données standardisées"
"FBS","Bilans Alimentaires","149","Népal","5142","Nourriture","2511","Blé","2013","2013","Milliers de tonnes","1403","S","Données standardisées"
"FBS","Bilans Alimentaires","149","Népal","5142","Nourriture","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","2439","S","Données standardisées"
"FBS","Bilans Alimentaires","149","Népal","5142","Nourriture","2513","Orge","2013","2013","Milliers de tonnes","40","S","Données standardisées"
"FBS","Bilans Alimentaires","149","Népal","5142","Nourriture","2514","Maïs","2013","2013","Milliers de tonnes","1207","S","Données standardisées"
"FBS","Bilans Alimentaires","149","Népal","5142","Nourriture","2515","Seigle","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","149","Népal","5142","Nourriture","2516","Avoine","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","149","Népal","5142","Nourriture","2517","Millet","2013","2013","Milliers de tonnes","267","S","Données standardisées"
"FBS","Bilans Alimentaires","149","Népal","5142","Nourriture","2518","Sorgho","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","149","Népal","5142","Nourriture","2520","Céréales, Autres","2013","2013","Milliers de tonnes","16","S","Données standardisées"
"FBS","Bilans Alimentaires","157","Nicaragua","5142","Nourriture","2511","Blé","2013","2013","Milliers de tonnes","171","S","Données standardisées"
"FBS","Bilans Alimentaires","157","Nicaragua","5142","Nourriture","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","263","S","Données standardisées"
"FBS","Bilans Alimentaires","157","Nicaragua","5142","Nourriture","2513","Orge","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","157","Nicaragua","5142","Nourriture","2514","Maïs","2013","2013","Milliers de tonnes","417","S","Données standardisées"
"FBS","Bilans Alimentaires","157","Nicaragua","5142","Nourriture","2515","Seigle","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","157","Nicaragua","5142","Nourriture","2516","Avoine","2013","2013","Milliers de tonnes","11","S","Données standardisées"
"FBS","Bilans Alimentaires","157","Nicaragua","5142","Nourriture","2518","Sorgho","2013","2013","Milliers de tonnes","9","S","Données standardisées"
"FBS","Bilans Alimentaires","157","Nicaragua","5142","Nourriture","2520","Céréales, Autres","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","158","Niger","5142","Nourriture","2511","Blé","2013","2013","Milliers de tonnes","85","S","Données standardisées"
"FBS","Bilans Alimentaires","158","Niger","5142","Nourriture","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","235","S","Données standardisées"
"FBS","Bilans Alimentaires","158","Niger","5142","Nourriture","2513","Orge","2013","2013","Milliers de tonnes","6","S","Données standardisées"
"FBS","Bilans Alimentaires","158","Niger","5142","Nourriture","2514","Maïs","2013","2013","Milliers de tonnes","67","S","Données standardisées"
"FBS","Bilans Alimentaires","158","Niger","5142","Nourriture","2515","Seigle","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","158","Niger","5142","Nourriture","2516","Avoine","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","158","Niger","5142","Nourriture","2517","Millet","2013","2013","Milliers de tonnes","2481","S","Données standardisées"
"FBS","Bilans Alimentaires","158","Niger","5142","Nourriture","2518","Sorgho","2013","2013","Milliers de tonnes","854","S","Données standardisées"
"FBS","Bilans Alimentaires","158","Niger","5142","Nourriture","2520","Céréales, Autres","2013","2013","Milliers de tonnes","9","S","Données standardisées"
"FBS","Bilans Alimentaires","159","Nigéria","5142","Nourriture","2511","Blé","2013","2013","Milliers de tonnes","3615","S","Données standardisées"
"FBS","Bilans Alimentaires","159","Nigéria","5142","Nourriture","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","4901","S","Données standardisées"
"FBS","Bilans Alimentaires","159","Nigéria","5142","Nourriture","2513","Orge","2013","2013","Milliers de tonnes","1","S","Données standardisées"
"FBS","Bilans Alimentaires","159","Nigéria","5142","Nourriture","2514","Maïs","2013","2013","Milliers de tonnes","5680","S","Données standardisées"
"FBS","Bilans Alimentaires","159","Nigéria","5142","Nourriture","2515","Seigle","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","159","Nigéria","5142","Nourriture","2516","Avoine","2013","2013","Milliers de tonnes","5","S","Données standardisées"
"FBS","Bilans Alimentaires","159","Nigéria","5142","Nourriture","2517","Millet","2013","2013","Milliers de tonnes","4249","S","Données standardisées"
"FBS","Bilans Alimentaires","159","Nigéria","5142","Nourriture","2518","Sorgho","2013","2013","Milliers de tonnes","5320","S","Données standardisées"
"FBS","Bilans Alimentaires","159","Nigéria","5142","Nourriture","2520","Céréales, Autres","2013","2013","Milliers de tonnes","72","S","Données standardisées"
"FBS","Bilans Alimentaires","162","Norvège","5142","Nourriture","2511","Blé","2013","2013","Milliers de tonnes","490","S","Données standardisées"
"FBS","Bilans Alimentaires","162","Norvège","5142","Nourriture","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","22","S","Données standardisées"
"FBS","Bilans Alimentaires","162","Norvège","5142","Nourriture","2513","Orge","2013","2013","Milliers de tonnes","38","S","Données standardisées"
"FBS","Bilans Alimentaires","162","Norvège","5142","Nourriture","2514","Maïs","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","162","Norvège","5142","Nourriture","2515","Seigle","2013","2013","Milliers de tonnes","30","S","Données standardisées"
"FBS","Bilans Alimentaires","162","Norvège","5142","Nourriture","2516","Avoine","2013","2013","Milliers de tonnes","25","S","Données standardisées"
"FBS","Bilans Alimentaires","162","Norvège","5142","Nourriture","2520","Céréales, Autres","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","153","Nouvelle-Calédonie","5142","Nourriture","2511","Blé","2013","2013","Milliers de tonnes","21","S","Données standardisées"
"FBS","Bilans Alimentaires","153","Nouvelle-Calédonie","5142","Nourriture","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","4","S","Données standardisées"
"FBS","Bilans Alimentaires","153","Nouvelle-Calédonie","5142","Nourriture","2513","Orge","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","153","Nouvelle-Calédonie","5142","Nourriture","2514","Maïs","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","153","Nouvelle-Calédonie","5142","Nourriture","2515","Seigle","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","153","Nouvelle-Calédonie","5142","Nourriture","2516","Avoine","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","153","Nouvelle-Calédonie","5142","Nourriture","2517","Millet","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","153","Nouvelle-Calédonie","5142","Nourriture","2520","Céréales, Autres","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","156","Nouvelle-Zélande","5142","Nourriture","2511","Blé","2013","2013","Milliers de tonnes","347","S","Données standardisées"
"FBS","Bilans Alimentaires","156","Nouvelle-Zélande","5142","Nourriture","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","41","S","Données standardisées"
"FBS","Bilans Alimentaires","156","Nouvelle-Zélande","5142","Nourriture","2513","Orge","2013","2013","Milliers de tonnes","2","S","Données standardisées"
